date,id_cliente,tipo,price
2025-01-06,1236,Mandarim,100
2025-01-06,667,Ingles,100
2025-01-06,544,Ingles,100
2025-01-06,1535,Espanhol,100
2025-01-06,482,Espanhol,99
2025-01-06,1903,Espanhol,100
2025-01-06,772,Espanhol,100
2025-01-06,1240,Espanhol,81
2025-01-06,2030,Ingles,100
2025-01-06,1111,Espanhol,93
2025-01-06,12,Ingles,100
2025-01-06,1230,Espanhol,79
2025-01-06,476,Ingles,79
2025-01-06,644,Ingles,88
2025-01-06,1458,Ingles,93
2025-01-06,1638,Espanhol,90
2025-01-06,88,Espanhol,94
2025-01-06,2160,Ingles,100
2025-01-06,765,Espanhol,84
2025-01-06,936,Ingles,77
2025-01-06,2153,Espanhol,100
2025-01-06,1509,Ingles,100
2025-01-06,1540,Espanhol,100
2025-01-06,1391,Espanhol,99
2025-01-06,708,Mandarim,100
2025-01-06,1945,Ingles,100
2025-01-06,210,Espanhol,100
2025-01-06,692,Mandarim,100
2025-01-06,2208,Espanhol,100
2025-01-06,1163,Ingles,100
2025-01-06,967,Espanhol,100
2025-01-06,530,Espanhol,90
2025-01-06,318,Espanhol,100
2025-01-06,2166,Ingles,100
2025-01-06,232,Espanhol,76
2025-01-06,480,Espanhol,100
2025-01-06,535,Espanhol,100
2025-01-06,1234,Ingles,100
2025-01-06,532,Espanhol,92
2025-01-06,1827,Espanhol,100
2025-01-06,307,Ingles,99
2025-01-06,598,Espanhol,100
2025-01-06,351,Ingles,77
2025-01-06,2238,Ingles,100
2025-01-06,1965,Ingles,100
2025-01-06,1442,Espanhol,100
2025-01-06,284,Ingles,100
2025-01-06,1672,Espanhol,100
2025-01-06,1517,Espanhol,97
2025-01-06,1182,Ingles,100
2025-01-06,803,Mandarim,100
2025-01-06,661,Espanhol,88
2025-01-06,1198,Espanhol,79
2025-01-06,1232,Espanhol,100
2025-01-06,1964,Espanhol,82
2025-01-06,1845,Mandarim,100
2025-01-07,1557,Espanhol,84
2025-01-07,2008,Mandarim,100
2025-01-07,985,Ingles,100
2025-01-07,96,Espanhol,95
2025-01-07,925,Espanhol,100
2025-01-07,885,Ingles,87
2025-01-07,1965,Ingles,100
2025-01-07,825,Espanhol,100
2025-01-07,127,Ingles,81
2025-01-07,445,Espanhol,100
2025-01-07,1888,Ingles,100
2025-01-07,1423,Ingles,93
2025-01-07,1140,Ingles,100
2025-01-07,2106,Espanhol,100
2025-01-07,169,Espanhol,100
2025-01-07,1251,Ingles,100
2025-01-07,1699,Mandarim,90
2025-01-07,1124,Ingles,100
2025-01-07,1283,Mandarim,100
2025-01-07,1357,Mandarim,100
2025-01-07,1158,Ingles,100
2025-01-07,579,Mandarim,100
2025-01-07,1222,Espanhol,100
2025-01-07,1968,Ingles,100
2025-01-07,1665,Espanhol,77
2025-01-07,714,Espanhol,88
2025-01-07,24,Espanhol,100
2025-01-07,1887,Mandarim,100
2025-01-07,1941,Espanhol,100
2025-01-07,392,Ingles,100
2025-01-07,123,Espanhol,100
2025-01-07,1190,Ingles,94
2025-01-07,831,Espanhol,100
2025-01-07,586,Ingles,100
2025-01-07,945,Ingles,85
2025-01-07,583,Mandarim,100
2025-01-07,1466,Espanhol,100
2025-01-07,684,Espanhol,100
2025-01-07,1814,Espanhol,100
2025-01-07,1279,Espanhol,100
2025-01-07,338,Ingles,100
2025-01-07,525,Espanhol,100
2025-01-07,1982,Ingles,100
2025-01-07,1600,Ingles,100
2025-01-07,735,Ingles,76
2025-01-07,1852,Ingles,100
2025-01-07,950,Ingles,100
2025-01-07,75,Espanhol,100
2025-01-07,35,Mandarim,100
2025-01-07,231,Espanhol,100
2025-01-07,1945,Ingles,90
2025-01-07,1046,Ingles,77
2025-01-07,1361,Espanhol,100
2025-01-07,1585,Ingles,100
2025-01-07,1033,Espanhol,100
2025-01-07,1843,Ingles,100
2025-01-07,884,Ingles,77
2025-01-07,1055,Ingles,100
2025-01-07,400,Espanhol,100
2025-01-07,1641,Ingles,100
2025-01-07,937,Ingles,100
2025-01-07,2215,Ingles,100
2025-01-07,408,Ingles,100
2025-01-07,680,Ingles,100
2025-01-07,809,Ingles,89
2025-01-07,1480,Ingles,100
2025-01-07,236,Espanhol,78
2025-01-07,533,Ingles,90
2025-01-07,558,Espanhol,97
2025-01-07,1648,Ingles,100
2025-01-07,946,Ingles,100
2025-01-07,1071,Ingles,100
2025-01-07,672,Ingles,100
2025-01-07,1477,Ingles,100
2025-01-07,2232,Espanhol,100
2025-01-07,2012,Ingles,100
2025-01-07,2189,Espanhol,100
2025-01-07,1447,Ingles,100
2025-01-07,190,Espanhol,86
2025-01-07,703,Espanhol,100
2025-01-07,1321,Mandarim,100
2025-01-07,1977,Ingles,81
2025-01-07,1850,Ingles,97
2025-01-07,1830,Espanhol,96
2025-01-07,1757,Espanhol,78
2025-01-07,1643,Espanhol,100
2025-01-07,1629,Espanhol,100
2025-01-07,469,Ingles,100
2025-01-07,1439,Ingles,100
2025-01-07,1168,Espanhol,100
2025-01-07,584,Espanhol,99
2025-01-07,1350,Ingles,100
2025-01-07,623,Espanhol,100
2025-01-07,808,Ingles,100
2025-01-07,1324,Ingles,100
2025-01-07,1512,Ingles,100
2025-01-07,250,Espanhol,100
2025-01-07,1304,Espanhol,100
2025-01-07,125,Ingles,100
2025-01-07,1997,Ingles,100
2025-01-07,1130,Ingles,100
2025-01-07,751,Ingles,100
2025-01-07,1282,Ingles,77
2025-01-07,794,Espanhol,84
2025-01-07,1462,Ingles,100
2025-01-07,2233,Ingles,81
2025-01-07,1892,Espanhol,100
2025-01-07,468,Ingles,100
2025-01-07,1974,Espanhol,95
2025-01-07,1149,Espanhol,75
2025-01-07,982,Espanhol,100
2025-01-07,6,Espanhol,80
2025-01-07,953,Ingles,100
2025-01-07,1247,Espanhol,96
2025-01-07,749,Ingles,100
2025-01-07,107,Espanhol,100
2025-01-07,141,Ingles,100
2025-01-07,198,Ingles,100
2025-01-07,1828,Espanhol,100
2025-01-07,682,Espanhol,100
2025-01-07,1603,Espanhol,100
2025-01-07,1775,Ingles,100
2025-01-07,2015,Espanhol,100
2025-01-07,977,Ingles,100
2025-01-07,635,Espanhol,86
2025-01-07,40,Espanhol,81
2025-01-07,1942,Espanhol,100
2025-01-07,1036,Mandarim,83
2025-01-07,68,Espanhol,82
2025-01-07,1864,Espanhol,100
2025-01-07,1400,Ingles,100
2025-01-07,904,Ingles,100
2025-01-07,761,Espanhol,75
2025-01-07,1767,Espanhol,100
2025-01-07,851,Mandarim,81
2025-01-07,647,Espanhol,100
2025-01-07,1547,Espanhol,100
2025-01-07,839,Espanhol,100
2025-01-07,1239,Espanhol,100
2025-01-07,629,Espanhol,100
2025-01-07,1750,Ingles,100
2025-01-07,1915,Ingles,100
2025-01-07,1086,Ingles,100
2025-01-07,162,Espanhol,82
2025-01-07,988,Ingles,94
2025-01-07,1703,Ingles,94
2025-01-07,1912,Ingles,98
2025-01-07,1446,Ingles,100
2025-01-07,1084,Ingles,100
2025-01-07,268,Espanhol,100
2025-01-07,2150,Mandarim,80
2025-01-07,1428,Espanhol,100
2025-01-07,1734,Espanhol,98
2025-01-07,1788,Ingles,96
2025-01-07,1093,Ingles,94
2025-01-07,1223,Espanhol,82
2025-01-07,1142,Espanhol,100
2025-01-07,582,Espanhol,100
2025-01-07,1049,Espanhol,100
2025-01-07,594,Ingles,100
2025-01-07,870,Ingles,100
2025-01-07,1507,Espanhol,100
2025-01-07,999,Ingles,75
2025-01-07,136,Espanhol,100
2025-01-07,89,Ingles,100
2025-01-07,1310,Ingles,81
2025-01-07,1636,Ingles,100
2025-01-07,852,Ingles,100
2025-01-07,76,Espanhol,78
2025-01-07,2102,Espanhol,100
2025-01-07,1206,Ingles,92
2025-01-07,1762,Ingles,100
2025-01-07,2022,Espanhol,100
2025-01-07,1331,Espanhol,76
2025-01-07,550,Ingles,100
2025-01-07,755,Ingles,76
2025-01-07,1108,Ingles,100
2025-01-07,2092,Ingles,100
2025-01-07,482,Espanhol,94
2025-01-07,646,Espanhol,100
2025-01-07,2235,Ingles,100
2025-01-07,1840,Ingles,85
2025-01-07,619,Ingles,100
2025-01-07,769,Ingles,100
2025-01-07,266,Ingles,100
2025-01-07,970,Ingles,91
2025-01-07,1436,Espanhol,91
2025-01-07,293,Espanhol,96
2025-01-07,1302,Espanhol,100
2025-01-07,539,Espanhol,100
2025-01-07,736,Ingles,100
2025-01-07,383,Ingles,100
2025-01-07,30,Espanhol,100
2025-01-07,1204,Ingles,100
2025-01-07,2,Ingles,100
2025-01-07,369,Ingles,100
2025-01-07,1242,Ingles,100
2025-01-07,2152,Espanhol,100
2025-01-07,1112,Ingles,100
2025-01-07,1838,Ingles,100
2025-01-07,819,Espanhol,91
2025-01-07,1584,Ingles,98
2025-01-07,1853,Ingles,100
2025-01-07,1013,Espanhol,86
2025-01-07,1123,Espanhol,100
2025-01-07,317,Ingles,100
2025-01-07,829,Espanhol,100
2025-01-07,164,Mandarim,100
2025-01-07,921,Ingles,84
2025-01-07,704,Espanhol,100
2025-01-07,1193,Ingles,100
2025-01-07,2219,Espanhol,100
2025-01-07,1494,Espanhol,100
2025-01-07,208,Espanhol,100
2025-01-07,1472,Espanhol,100
2025-01-07,1008,Ingles,100
2025-01-07,1741,Espanhol,95
2025-01-07,122,Espanhol,100
2025-01-07,687,Ingles,100
2025-01-07,2220,Espanhol,100
2025-01-07,2025,Ingles,100
2025-01-07,802,Ingles,90
2025-01-07,1911,Ingles,100
2025-01-07,1427,Ingles,95
2025-01-07,143,Ingles,100
2025-01-07,916,Espanhol,100
2025-01-07,1349,Ingles,100
2025-01-07,701,Ingles,85
2025-01-07,1551,Ingles,89
2025-01-07,2186,Ingles,77
2025-01-07,868,Ingles,100
2025-01-07,1387,Espanhol,100
2025-01-07,3,Espanhol,100
2025-01-07,634,Espanhol,92
2025-01-07,832,Ingles,100
2025-01-07,1106,Ingles,94
2025-01-07,871,Espanhol,96
2025-01-07,1073,Espanhol,100
2025-01-07,528,Ingles,75
2025-01-07,206,Espanhol,100
2025-01-07,1826,Ingles,100
2025-01-07,1263,Ingles,100
2025-01-07,655,Ingles,100
2025-01-07,1250,Ingles,100
2025-01-07,394,Ingles,100
2025-01-07,494,Mandarim,100
2025-01-07,1619,Ingles,95
2025-01-07,1083,Espanhol,100
2025-01-07,227,Ingles,92
2025-01-07,1338,Espanhol,100
2025-01-07,69,Ingles,100
2025-01-07,256,Ingles,100
2025-01-07,197,Ingles,100
2025-01-07,424,Ingles,85
2025-01-07,1015,Espanhol,100
2025-01-07,279,Espanhol,100
2025-01-07,1962,Espanhol,100
2025-01-07,740,Mandarim,100
2025-01-07,1549,Espanhol,100
2025-01-07,104,Espanhol,100
2025-01-07,1007,Ingles,88
2025-01-07,126,Ingles,100
2025-01-07,2231,Espanhol,100
2025-01-07,1169,Ingles,100
2025-01-07,2145,Ingles,100
2025-01-07,416,Ingles,100
2025-01-07,1693,Ingles,100
2025-01-07,1364,Ingles,100
2025-01-07,886,Ingles,100
2025-01-07,342,Ingles,100
2025-01-07,1040,Ingles,87
2025-01-07,924,Espanhol,100
2025-01-07,1833,Espanhol,94
2025-01-07,797,Ingles,88
2025-01-07,764,Ingles,100
2025-01-07,1311,Mandarim,100
2025-01-07,2229,Espanhol,100
2025-01-07,1004,Ingles,100
2025-01-07,1319,Espanhol,94
2025-01-07,1729,Ingles,100
2025-01-07,1897,Ingles,100
2025-01-07,1381,Ingles,100
2025-01-07,509,Ingles,90
2025-01-07,949,Ingles,78
2025-01-07,142,Ingles,100
2025-01-07,1829,Ingles,100
2025-01-07,1920,Espanhol,100
2025-01-07,52,Espanhol,100
2025-01-07,1961,Ingles,100
2025-01-07,2063,Espanhol,99
2025-01-07,932,Ingles,87
2025-01-07,1863,Ingles,100
2025-01-07,631,Ingles,100
2025-01-07,1973,Espanhol,100
2025-01-07,1704,Espanhol,100
2025-01-07,1422,Ingles,100
2025-01-07,762,Espanhol,100
2025-01-07,850,Espanhol,84
2025-01-07,1212,Ingles,100
2025-01-07,2114,Mandarim,98
2025-01-07,1627,Ingles,80
2025-01-07,632,Ingles,100
2025-01-07,2100,Ingles,100
2025-01-07,301,Ingles,100
2025-01-07,1532,Ingles,93
2025-01-07,961,Ingles,100
2025-01-07,894,Ingles,100
2025-01-07,1758,Mandarim,93
2025-01-07,1639,Espanhol,100
2025-01-07,163,Ingles,83
2025-01-07,1234,Ingles,91
2025-01-07,1164,Ingles,92
2025-01-07,2201,Espanhol,100
2025-01-07,1732,Espanhol,100
2025-01-07,1976,Espanhol,99
2025-01-07,1396,Ingles,79
2025-01-07,402,Ingles,100
2025-01-07,2197,Ingles,100
2025-01-07,344,Ingles,93
2025-01-07,2140,Espanhol,100
2025-01-07,1043,Ingles,75
2025-01-07,368,Espanhol,100
2025-01-07,1795,Espanhol,100
2025-01-07,975,Ingles,100
2025-01-07,2236,Mandarim,97
2025-01-07,2075,Ingles,100
2025-01-07,1504,Espanhol,100
2025-01-07,1067,Ingles,86
2025-01-07,457,Espanhol,100
2025-01-07,1998,Ingles,100
2025-01-07,4,Ingles,100
2025-01-07,543,Ingles,82
2025-01-07,1698,Ingles,100
2025-01-07,467,Ingles,98
2025-01-07,1759,Ingles,100
2025-01-07,406,Ingles,100
2025-01-07,643,Espanhol,97
2025-01-07,428,Espanhol,100
2025-01-07,2059,Ingles,100
2025-01-07,716,Espanhol,100
2025-01-07,1386,Ingles,100
2025-01-07,456,Ingles,100
2025-01-07,694,Mandarim,100
2025-01-07,1761,Espanhol,81
2025-01-07,863,Espanhol,100
2025-01-07,688,Ingles,100
2025-01-07,320,Ingles,100
2025-01-07,1546,Espanhol,100
2025-01-07,638,Mandarim,100
2025-01-07,442,Espanhol,100
2025-01-07,1909,Ingles,100
2025-01-07,535,Espanhol,83
2025-01-07,1614,Espanhol,100
2025-01-07,1077,Espanhol,76
2025-01-07,948,Espanhol,100
2025-01-07,2190,Espanhol,100
2025-01-07,928,Espanhol,100
2025-01-07,12,Ingles,100
2025-01-07,1596,Espanhol,100
2025-01-07,2216,Espanhol,100
2025-01-07,124,Ingles,100
2025-01-07,2206,Espanhol,100
2025-01-07,63,Ingles,100
2025-01-07,780,Ingles,100
2025-01-07,1227,Espanhol,100
2025-01-07,968,Ingles,82
2025-01-07,1129,Ingles,100
2025-01-07,1990,Ingles,98
2025-01-07,1258,Espanhol,100
2025-01-07,738,Espanhol,100
2025-01-07,989,Ingles,83
2025-01-07,1284,Espanhol,82
2025-01-07,624,Ingles,85
2025-01-07,108,Ingles,84
2025-01-07,900,Ingles,88
2025-01-07,1901,Espanhol,98
2025-01-07,70,Mandarim,92
2025-01-07,2221,Ingles,100
2025-01-07,1434,Ingles,100
2025-01-07,149,Espanhol,100
2025-01-07,1340,Espanhol,100
2025-01-07,263,Ingles,89
2025-01-07,625,Espanhol,100
2025-01-07,1373,Ingles,83
2025-01-07,1781,Ingles,84
2025-01-07,217,Ingles,100
2025-01-07,2212,Ingles,75
2025-01-07,246,Ingles,84
2025-01-07,578,Ingles,100
2025-01-07,768,Espanhol,100
2025-01-07,82,Espanhol,90
2025-01-07,787,Espanhol,100
2025-01-07,2177,Ingles,100
2025-01-07,2210,Espanhol,100
2025-01-07,1076,Mandarim,100
2025-01-07,1359,Espanhol,100
2025-01-07,1252,Ingles,100
2025-01-07,500,Espanhol,100
2025-01-07,484,Ingles,100
2025-01-07,1226,Mandarim,100
2025-01-07,861,Espanhol,100
2025-01-07,649,Espanhol,94
2025-01-07,1651,Ingles,100
2025-01-07,1700,Ingles,100
2025-01-07,1000,Mandarim,100
2025-01-07,1943,Ingles,77
2025-01-07,495,Espanhol,96
2025-01-07,1315,Ingles,100
2025-01-07,273,Espanhol,100
2025-01-07,425,Ingles,80
2025-01-07,1765,Espanhol,99
2025-01-07,1872,Espanhol,100
2025-01-07,316,Espanhol,89
2025-01-07,1970,Ingles,100
2025-01-07,1154,Espanhol,100
2025-01-07,1475,Ingles,92
2025-01-07,1561,Espanhol,86
2025-01-07,665,Espanhol,100
2025-01-07,564,Ingles,100
2025-01-07,1082,Espanhol,100
2025-01-07,42,Espanhol,100
2025-01-07,1379,Ingles,100
2025-01-07,2026,Espanhol,100
2025-01-07,1320,Ingles,92
2025-01-07,1862,Espanhol,100
2025-01-07,658,Espanhol,85
2025-01-07,702,Ingles,79
2025-01-07,1117,Ingles,100
2025-01-07,1811,Ingles,100
2025-01-07,781,Espanhol,92
2025-01-07,1816,Ingles,100
2025-01-07,1194,Espanhol,100
2025-01-07,806,Ingles,91
2025-01-07,1464,Espanhol,100
2025-01-07,9,Ingles,100
2025-01-07,1560,Espanhol,88
2025-01-07,1966,Ingles,100
2025-01-07,2173,Ingles,81
2025-01-07,1184,Espanhol,100
2025-01-07,375,Espanhol,100
2025-01-07,358,Ingles,100
2025-01-07,465,Ingles,100
2025-01-07,1296,Ingles,100
2025-01-07,996,Espanhol,100
2025-01-07,312,Ingles,100
2025-01-07,1969,Espanhol,100
2025-01-07,537,Ingles,75
2025-01-07,1415,Ingles,79
2025-01-07,545,Espanhol,100
2025-01-07,2086,Ingles,100
2025-01-07,774,Mandarim,75
2025-01-07,232,Ingles,100
2025-01-07,540,Espanhol,92
2025-01-07,333,Ingles,100
2025-01-07,618,Ingles,100
2025-01-07,1020,Espanhol,100
2025-01-07,1113,Mandarim,100
2025-01-07,43,Ingles,100
2025-01-07,1730,Ingles,100
2025-01-07,864,Espanhol,100
2025-01-07,891,Espanhol,100
2025-01-07,1568,Mandarim,88
2025-01-07,1984,Espanhol,90
2025-01-07,1078,Espanhol,78
2025-01-07,858,Espanhol,100
2025-01-07,2128,Ingles,100
2025-01-07,598,Espanhol,91
2025-01-07,1121,Ingles,100
2025-01-07,1513,Ingles,93
2025-01-07,1948,Espanhol,100
2025-01-07,322,Ingles,100
2025-01-07,1224,Ingles,100
2025-01-07,2163,Ingles,100
2025-01-07,419,Espanhol,100
2025-01-07,1797,Espanhol,83
2025-01-07,1335,Espanhol,87
2025-01-07,1327,Ingles,100
2025-01-07,1895,Espanhol,100
2025-01-07,1790,Espanhol,100
2025-01-07,1021,Ingles,83
2025-01-07,622,Ingles,94
2025-01-07,1587,Ingles,100
2025-01-07,2065,Ingles,100
2025-01-07,1572,Espanhol,77
2025-01-07,2168,Ingles,100
2025-01-07,278,Ingles,100
2025-01-07,2137,Espanhol,100
2025-01-07,1277,Espanhol,100
2025-01-07,745,Ingles,100
2025-01-07,86,Espanhol,100
2025-01-07,1923,Ingles,100
2025-01-07,1550,Espanhol,100
2025-01-07,452,Ingles,100
2025-01-07,74,Espanhol,100
2025-01-07,657,Ingles,100
2025-01-07,1782,Espanhol,100
2025-01-07,1687,Ingles,100
2025-01-07,1582,Ingles,98
2025-01-07,602,Ingles,100
2025-01-07,2116,Espanhol,83
2025-01-07,627,Ingles,100
2025-01-07,1755,Espanhol,100
2025-01-07,1365,Mandarim,100
2025-01-07,760,Espanhol,100
2025-01-07,2203,Ingles,100
2025-01-07,353,Ingles,100
2025-01-07,727,Ingles,100
2025-01-07,1893,Ingles,77
2025-01-07,1783,Ingles,95
2025-01-07,294,Espanhol,100
2025-01-07,1325,Ingles,100
2025-01-07,1846,Ingles,100
2025-01-07,2028,Ingles,93
2025-01-07,1677,Espanhol,100
2025-01-07,1714,Espanhol,100
2025-01-07,165,Espanhol,89
2025-01-07,1576,Espanhol,92
2025-01-07,152,Espanhol,100
2025-01-07,242,Espanhol,100
2025-01-07,952,Espanhol,100
2025-01-07,2090,Ingles,100
2025-01-07,462,Mandarim,76
2025-01-07,362,Espanhol,100
2025-01-07,2057,Ingles,100
2025-01-07,881,Espanhol,100
2025-01-07,990,Espanhol,100
2025-01-07,1822,Espanhol,100
2025-01-07,2172,Ingles,97
2025-01-07,1737,Ingles,100
2025-01-07,580,Ingles,100
2025-01-07,1109,Espanhol,100
2025-01-07,935,Ingles,100
2025-01-07,1610,Ingles,77
2025-01-07,112,Espanhol,100
2025-01-07,321,Espanhol,100
2025-01-07,1114,Ingles,84
2025-01-07,2159,Ingles,100
2025-01-07,1604,Espanhol,100
2025-01-07,1189,Espanhol,100
2025-01-07,1525,Ingles,100
2025-01-07,790,Mandarim,100
2025-01-07,287,Espanhol,100
2025-01-07,669,Ingles,100
2025-01-07,184,Espanhol,100
2025-01-07,479,Espanhol,76
2025-01-07,1414,Ingles,100
2025-01-07,1545,Espanhol,100
2025-01-07,931,Espanhol,100
2025-01-07,1456,Espanhol,78
2025-01-07,1752,Espanhol,100
2025-01-07,17,Espanhol,100
2025-01-07,1634,Ingles,92
2025-01-07,1017,Espanhol,100
2025-01-07,1235,Ingles,77
2025-01-07,434,Espanhol,100
2025-01-07,57,Espanhol,100
2025-01-07,203,Ingles,100
2025-01-07,1640,Ingles,100
2025-01-07,1259,Ingles,100
2025-01-07,1929,Ingles,100
2025-01-07,1860,Ingles,80
2025-01-07,327,Espanhol,100
2025-01-07,2132,Ingles,100
2025-01-07,188,Espanhol,100
2025-01-07,659,Ingles,100
2025-01-07,1360,Espanhol,77
2025-01-07,1063,Ingles,100
2025-01-07,1812,Ingles,96
2025-01-07,2234,Espanhol,91
2025-01-07,621,Espanhol,100
2025-01-07,516,Espanhol,100
2025-01-07,1051,Ingles,100
2025-01-07,1352,Espanhol,100
2025-01-07,64,Ingles,99
2025-01-07,1689,Espanhol,100
2025-01-07,1498,Ingles,100
2025-01-07,1553,Ingles,100
2025-01-07,458,Espanhol,100
2025-01-07,1787,Espanhol,100
2025-01-07,444,Espanhol,96
2025-01-07,1743,Ingles,100
2025-01-07,2099,Ingles,100
2025-01-07,1624,Ingles,100
2025-01-07,1342,Mandarim,100
2025-01-07,1137,Ingles,100
2025-01-07,1463,Espanhol,100
2025-01-07,106,Espanhol,100
2025-01-07,1935,Espanhol,100
2025-01-07,1655,Espanhol,100
2025-01-07,2205,Espanhol,79
2025-01-07,2119,Ingles,76
2025-01-07,1731,Espanhol,77
2025-01-07,719,Ingles,100
2025-01-07,1753,Mandarim,100
2025-01-07,471,Espanhol,85
2025-01-07,1118,Espanhol,85
2025-01-07,993,Ingles,100
2025-01-07,377,Espanhol,100
2025-01-07,2073,Ingles,100
2025-01-07,461,Espanhol,100
2025-01-07,359,Ingles,100
2025-01-07,1286,Ingles,100
2025-01-07,570,Espanhol,88
2025-01-07,1591,Espanhol,92
2025-01-07,1205,Espanhol,80
2025-01-07,1517,Espanhol,100
2025-01-07,398,Espanhol,100
2025-01-07,1492,Ingles,90
2025-01-07,1305,Espanhol,100
2025-01-07,1959,Ingles,82
2025-01-07,55,Ingles,100
2025-01-07,2082,Ingles,75
2025-01-07,2213,Espanhol,100
2025-01-07,1621,Espanhol,99
2025-01-07,49,Ingles,86
2025-01-07,466,Ingles,100
2025-01-07,1831,Espanhol,95
2025-01-07,1773,Ingles,100
2025-01-07,454,Espanhol,100
2025-01-07,1501,Espanhol,100
2025-01-07,862,Espanhol,100
2025-01-07,880,Espanhol,100
2025-01-07,814,Ingles,79
2025-01-07,1869,Ingles,100
2025-01-07,146,Espanhol,100
2025-01-07,1202,Mandarim,100
2025-01-07,1289,Ingles,100
2025-01-07,1104,Espanhol,98
2025-01-07,1034,Ingles,76
2025-01-07,1476,Ingles,100
2025-01-07,1267,Espanhol,100
2025-01-07,610,Espanhol,100
2025-01-07,729,Ingles,80
2025-01-07,777,Mandarim,90
2025-01-07,1486,Ingles,100
2025-01-07,372,Espanhol,100
2025-01-07,2192,Espanhol,100
2025-01-07,370,Espanhol,78
2025-01-07,1697,Mandarim,100
2025-01-07,1802,Espanhol,100
2025-01-07,85,Espanhol,80
2025-01-07,521,Ingles,100
2025-01-07,1958,Espanhol,100
2025-01-07,1978,Espanhol,100
2025-01-07,1275,Espanhol,79
2025-01-07,1702,Espanhol,100
2025-01-07,2031,Espanhol,100
2025-01-07,712,Espanhol,100
2025-01-07,1336,Ingles,100
2025-01-07,308,Espanhol,100
2025-01-07,1805,Ingles,100
2025-01-07,1362,Ingles,100
2025-01-07,526,Mandarim,90
2025-01-07,1079,Ingles,88
2025-01-07,1518,Espanhol,93
2025-01-07,455,Ingles,100
2025-01-07,1880,Ingles,100
2025-01-07,1571,Espanhol,82
2025-01-07,770,Ingles,84
2025-01-07,2138,Ingles,100
2025-01-07,2095,Ingles,100
2025-01-07,476,Ingles,98
2025-01-07,2126,Ingles,83
2025-01-07,882,Espanhol,100
2025-01-07,775,Ingles,100
2025-01-07,746,Ingles,97
2025-01-07,67,Ingles,100
2025-01-07,752,Ingles,96
2025-01-07,448,Espanhol,81
2025-01-07,464,Espanhol,100
2025-01-07,549,Espanhol,100
2025-01-07,1385,Ingles,86
2025-01-07,1177,Espanhol,75
2025-01-07,641,Ingles,91
2025-01-07,357,Ingles,97
2025-01-07,1815,Ingles,100
2025-01-07,2158,Mandarim,100
2025-01-07,962,Espanhol,100
2025-01-07,1778,Espanhol,90
2025-01-07,2098,Ingles,100
2025-01-07,1183,Espanhol,92
2025-01-07,2195,Ingles,80
2025-01-07,160,Espanhol,100
2025-01-07,2147,Ingles,100
2025-01-07,350,Ingles,75
2025-01-07,298,Ingles,100
2025-01-07,524,Espanhol,100
2025-01-07,2181,Ingles,100
2025-01-07,1894,Espanhol,100
2025-01-07,883,Espanhol,100
2025-01-07,2005,Ingles,100
2025-01-07,223,Ingles,100
2025-01-07,1686,Ingles,100
2025-01-07,2183,Espanhol,100
2025-01-07,204,Ingles,100
2025-01-07,213,Espanhol,92
2025-01-07,1072,Ingles,100
2025-01-07,166,Espanhol,100
2025-01-07,898,Ingles,100
2025-01-07,1612,Ingles,90
2025-01-07,1186,Espanhol,78
2025-01-07,942,Ingles,100
2025-01-07,616,Espanhol,100
2025-01-07,306,Espanhol,100
2025-01-07,1719,Ingles,100
2025-01-07,654,Espanhol,100
2025-01-07,413,Espanhol,81
2025-01-07,100,Espanhol,100
2025-01-07,2001,Ingles,81
2025-01-07,2036,Ingles,100
2025-01-07,1936,Ingles,89
2025-01-07,757,Ingles,95
2025-01-07,1421,Ingles,100
2025-01-07,264,Espanhol,100
2025-01-07,913,Espanhol,100
2025-01-07,842,Espanhol,100
2025-01-07,1156,Espanhol,100
2025-01-07,1881,Ingles,100
2025-01-07,2041,Espanhol,91
2025-01-07,346,Espanhol,100
2025-01-07,1014,Espanhol,100
2025-01-07,901,Ingles,100
2025-01-07,83,Espanhol,100
2025-01-07,563,Ingles,93
2025-01-07,2048,Ingles,100
2025-01-07,1173,Mandarim,100
2025-01-07,192,Espanhol,100
2025-01-07,551,Espanhol,100
2025-01-07,1570,Ingles,100
2025-01-07,902,Ingles,87
2025-01-07,2151,Ingles,93
2025-01-07,8,Ingles,100
2025-01-07,196,Ingles,100
2025-01-07,1431,Espanhol,84
2025-01-07,980,Espanhol,100
2025-01-07,329,Ingles,89
2025-01-07,1131,Espanhol,100
2025-01-07,966,Ingles,100
2025-01-07,1771,Mandarim,100
2025-01-07,422,Espanhol,100
2025-01-07,941,Ingles,89
2025-01-07,2184,Ingles,100
2025-01-07,437,Ingles,100
2025-01-07,356,Espanhol,100
2025-01-07,1048,Espanhol,100
2025-01-07,1167,Espanhol,100
2025-01-07,186,Ingles,100
2025-01-07,1099,Ingles,100
2025-01-07,1094,Ingles,100
2025-01-07,1085,Ingles,87
2025-01-07,252,Espanhol,100
2025-01-07,1207,Espanhol,100
2025-01-07,488,Ingles,100
2025-01-07,575,Ingles,85
2025-01-07,2020,Espanhol,100
2025-01-07,1599,Ingles,100
2025-01-07,626,Ingles,97
2025-01-07,553,Espanhol,100
2025-01-07,506,Espanhol,82
2025-01-07,2133,Espanhol,100
2025-01-07,576,Espanhol,100
2025-01-07,436,Espanhol,78
2025-01-07,1192,Ingles,100
2025-01-07,2180,Espanhol,100
